timestamp,open_15m,high_15m,low_15m,close_15m,volume,tick_count
2022-12-02 05:30:00,1.22667,1.22723,1.2258,1.22585,0,15
2022-12-02 05:45:00,1.22585,1.22759,1.22559,1.22745,0,15
2022-12-02 06:00:00,1.22752,1.22805,1.22663,1.22775,0,15
2022-12-02 06:15:00,1.22784,1.22809,1.22725,1.22762,0,15
2022-12-02 06:30:00,1.22761,1.22782,1.2269,1.22737,0,15
2022-12-02 06:45:00,1.22739,1.22797,1.22659,1.22767,0,15
2022-12-02 07:00:00,1.2277,1.22799,1.22675,1.22746,0,15
2022-12-02 07:15:00,1.22747,1.22814,1.22695,1.22809,0,15
2022-12-02 07:30:00,1.2281,1.22841,1.22761,1.2284,0,15
2022-12-02 07:45:00,1.22841,1.22939,1.2282,1.22918,0,15
2022-12-02 08:00:00,1.22922,1.22932,1.22707,1.22731,0,15
2022-12-02 08:15:00,1.2273,1.22762,1.22603,1.22719,0,15
2022-12-02 08:30:00,1.22719,1.2272,1.21338,1.21542,0,15
2022-12-02 08:45:00,1.2154,1.21875,1.21341,1.21844,0,15
2022-12-02 09:00:00,1.21844,1.21995,1.21663,1.2195,0,15
2022-12-02 09:15:00,1.21952,1.22163,1.21849,1.22039,0,15
2022-12-02 09:30:00,1.22039,1.22233,1.21924,1.2209,0,15
2022-12-02 09:45:00,1.22088,1.22191,1.22021,1.22111,0,15
2022-12-02 10:00:00,1.22108,1.22242,1.21976,1.22215,0,15
2022-12-02 10:15:00,1.22213,1.22242,1.21956,1.21992,0,15
2022-12-02 10:30:00,1.21992,1.22194,1.2194,1.22177,0,15
2022-12-02 10:45:00,1.22177,1.2223,1.22066,1.22159,0,15
2022-12-02 11:00:00,1.22155,1.22388,1.22073,1.2236,0,15
2022-12-02 11:15:00,1.22361,1.22504,1.22326,1.22492,0,15
2022-12-02 11:30:00,1.2249,1.22791,1.22456,1.22764,0,15
2022-12-02 11:45:00,1.22764,1.22932,1.22751,1.22896,0,15
2022-12-02 12:00:00,1.22896,1.22997,1.2284,1.22964,0,15
2022-12-02 12:15:00,1.22965,1.22967,1.22869,1.22883,0,15
2022-12-02 12:30:00,1.22882,1.22923,1.22822,1.22881,0,15
2022-12-02 12:45:00,1.22881,1.22932,1.22751,1.22768,0,15
2022-12-02 13:00:00,1.2277,1.22806,1.22717,1.22757,0,15
2022-12-02 13:15:00,1.22757,1.22809,1.22721,1.22791,0,15
2022-12-02 13:30:00,1.22789,1.2285,1.22778,1.22839,0,15
2022-12-02 13:45:00,1.22838,1.22838,1.2269,1.22721,0,15
2022-12-02 14:00:00,1.22719,1.2274,1.22586,1.22649,0,15
2022-12-02 14:15:00,1.2265,1.22718,1.22637,1.22687,0,15
2022-12-02 14:30:00,1.22688,1.22754,1.22648,1.22733,0,15
2022-12-02 14:45:00,1.22733,1.22896,1.22711,1.22878,0,15
2022-12-02 15:00:00,1.22878,1.22985,1.22833,1.22966,0,15
2022-12-02 15:15:00,1.22965,1.22973,1.22892,1.22918,0,15
2022-12-02 15:30:00,1.22922,1.22938,1.22791,1.22837,0,15
2022-12-02 15:45:00,1.22837,1.22856,1.2276,1.22822,0,15
2022-12-02 16:00:00,1.22821,1.22855,1.22796,1.22815,0,15
2022-12-02 16:15:00,1.22814,1.22877,1.22808,1.22877,0,15
2022-12-02 16:30:00,1.22875,1.22918,1.22865,1.22887,0,15
2022-12-02 16:45:00,1.22889,1.22961,1.22772,1.22772,0,15
2022-12-04 17:15:00,1.22737,1.22797,1.2273,1.2276,0,15
2022-12-04 17:30:00,1.2276,1.22825,1.22717,1.22769,0,15
2022-12-04 17:45:00,1.2277,1.22799,1.22745,1.22747,0,15
2022-12-04 18:00:00,1.22748,1.22897,1.22745,1.22834,0,15
2022-12-04 18:15:00,1.22834,1.22834,1.22701,1.22813,0,15
2022-12-04 18:30:00,1.22809,1.22898,1.22787,1.22864,0,15
2022-12-04 18:45:00,1.22865,1.22959,1.22851,1.2295,0,15
2022-12-04 19:00:00,1.22948,1.22969,1.2291,1.22936,0,15
2022-12-04 19:15:00,1.22932,1.23032,1.2289,1.22908,0,15
2022-12-04 19:30:00,1.22909,1.22986,1.2287,1.22984,0,15
2022-12-04 19:45:00,1.22985,1.22996,1.22917,1.22919,0,15
2022-12-04 20:00:00,1.22919,1.23001,1.22913,1.22991,0,15
2022-12-04 20:15:00,1.22988,1.23245,1.22961,1.23237,0,15
2022-12-04 20:30:00,1.23239,1.23346,1.23224,1.23286,0,15
2022-12-04 20:45:00,1.23282,1.23296,1.23194,1.23235,0,15
2022-12-04 21:00:00,1.23235,1.23272,1.23179,1.23185,0,15
2022-12-04 21:15:00,1.23186,1.23201,1.23136,1.232,0,15
